image,angle
images\20240618_224318967930.png,0.03082051792462126
images\20240618_224319489594.png,0.04090385673286173
images\20240618_224320138235.png,0.03664055256080249
images\20240618_224320639824.png,0.03828403620565952
images\20240618_224321173856.png,0.035809292870630456
images\20240618_224321728321.png,0.025300013961586595
images\20240618_224322368511.png,0.019674405688038864
images\20240618_224322930590.png,0.023582139334593258
images\20240618_224323593751.png,0.029900744417337508
images\20240618_224324204310.png,0.028562245760651955
images\20240618_224324724369.png,0.05418821949595218
images\20240618_224325273456.png,0.03007063911942572
images\20240618_224325827026.png,0.022469110592575926
images\20240618_224326460548.png,0.032594397619202964
images\20240618_224326986158.png,0.02620135986161404
images\20240618_224327504831.png,0.031542324221710605
images\20240618_224328119162.png,0.02570408100084341
images\20240618_224328780943.png,0.03178791045441549
images\20240618_224329361091.png,0.021623426205355865
images\20240618_224329864536.png,0.03911022497243208
images\20240618_224330396720.png,0.05103378221095301
images\20240618_224331055395.png,0.025712807810983833
images\20240618_224331658041.png,0.03194503944378354
images\20240618_224332314785.png,0.01251009854650513
images\20240618_224332897614.png,0.0299559309063988
images\20240618_224333399776.png,0.04410181395235691
images\20240618_224333907452.png,0.03606758044668155
images\20240618_224334541916.png,0.04990239766057159
images\20240618_224335065658.png,0.04228504245485397
images\20240618_224335580310.png,0.0286278124107967
images\20240618_224336222178.png,0.030734088401361215
images\20240618_224336895079.png,0.053493929650846095
images\20240618_224337520782.png,0.03376937879914209
images\20240618_224338072278.png,0.013668799016387666
images\20240618_224338605998.png,0.01800820706752253
images\20240618_224339154832.png,0.020886084382352173
images\20240618_224339669081.png,0.03522289069790257
images\20240618_224340204509.png,0.027816855309652933
images\20240618_224340718590.png,6.885425141429054e-05
images\20240618_224341330257.png,0.02927292441873202
images\20240618_224341946914.png,0.02778853603674236
images\20240618_224342574087.png,0.027629501344593747
images\20240618_224343261616.png,0.029056395078617705
images\20240618_224343871417.png,0.040715602010086255
images\20240618_224344390688.png,0.025976311667227796
images\20240618_224344930897.png,0.01664202902517895
images\20240618_224345510297.png,0.03496604761523297
images\20240618_224346029991.png,0.02295572293298561
images\20240618_224346542696.png,0.024214973717274005
images\20240618_224347232186.png,0.05235703737088008
images\20240618_224347820363.png,0.027330618556895253
images\20240618_224348325924.png,0.025374986789519823
images\20240618_224348842791.png,0.03805347603862253
images\20240618_224349460434.png,0.049700940549501714
images\20240618_224350067291.png,0.023365784125194414
images\20240618_224350716860.png,0.042770378220270876
images\20240618_224351230167.png,0.02413361115665516
images\20240618_224351737787.png,0.029523094752953966
images\20240618_224352344163.png,0.03852663999896307
images\20240618_224353011429.png,0.031923113290150004
images\20240618_224353576338.png,0.038031814815058795
images\20240618_224354096897.png,0.02937297480948217
images\20240618_224354599145.png,0.039396341338737845
images\20240618_224355155974.png,0.068594937514745
images\20240618_224355667773.png,0.014758288176774475
images\20240618_224356255560.png,0.02309211382226208
images\20240618_224356849828.png,0.05258665832048321
images\20240618_224357366277.png,0.026115516804696683
images\20240618_224357905020.png,0.024839273295818406
images\20240618_224358466247.png,0.0359702806863773
images\20240618_224359059454.png,0.08259924668584107
images\20240618_224359562425.png,0.07873728056126242
images\20240618_224400070891.png,0.041467136834005144
images\20240618_224400693556.png,0.08488319386368474
images\20240618_224401273768.png,0.08320141837030784
images\20240618_224401819334.png,0.059556344878932736
images\20240618_224402328510.png,0.07298707730318044
images\20240618_224402944422.png,0.06406879442296522
images\20240618_224403454602.png,0.05968987123789854
images\20240618_224403983018.png,0.023600628170605643
images\20240618_224404502777.png,0.03630228249709557
images\20240618_224405018209.png,0.060971330961425825
images\20240618_224405565797.png,0.06452568196597293
images\20240618_224406095043.png,0.027693112062431375
images\20240618_224406618346.png,0.08355790252264368
images\20240618_224407207650.png,0.028977393179997875
images\20240618_224407811432.png,0.03820012287539739
images\20240618_224408316750.png,0.03330413632400925
images\20240618_224408838403.png,0.07299762607911878
images\20240618_224409465194.png,0.11970887991106152
images\20240618_224409984130.png,0.03451010159719031
images\20240618_224410505128.png,0.07038368409226851
images\20240618_224411084523.png,0.028706676465910984
images\20240618_224411744420.png,0.05105403295499223
images\20240618_224412323471.png,0.025723673201142695
images\20240618_224412974678.png,0.10369232974248681
images\20240618_224413481082.png,0.0807066646098414
images\20240618_224413999638.png,0.03561246724474271
images\20240618_224414560153.png,0.04696769464084326
images\20240618_224415073911.png,0.04659323716533645
images\20240618_224415578626.png,0.07130746369074721
images\20240618_224416161438.png,0.07361843173155944
images\20240618_224416791887.png,0.06649757032174873
images\20240618_224417445645.png,-4.280408783553498e-05
images\20240618_224418041648.png,0.1037485776685499
images\20240618_224418678596.png,0.10915453921971577
images\20240618_224419310626.png,0.09507481088996816
images\20240618_224419921502.png,0.06498969870766948
images\20240618_224420428569.png,0.022033552235693303
images\20240618_224420931494.png,0.03477553280590998
images\20240618_224421570044.png,0.040275503902480844
images\20240618_224422097489.png,-0.005967078584290942
images\20240618_224422599485.png,0.04924264125567075
images\20240618_224423198461.png,-0.0012095287321564102
images\20240618_224423812419.png,0.08064951572201752
images\20240618_224424464388.png,0.036697001365019084
images\20240618_224425077501.png,0.04736033498700219
images\20240618_224425598417.png,0.01079838656540141
images\20240618_224426110347.png,0.024335612539937358
images\20240618_224426699423.png,0.06780072064490208
images\20240618_224427318318.png,0.04818233313244932
images\20240618_224427950379.png,0.060364200588239415
images\20240618_224428548297.png,0.01555359969499578
images\20240618_224429213266.png,0.022856147283688226
images\20240618_224429825254.png,0.0027592920983107562
images\20240618_224430448266.png,-0.010831130233205219
images\20240618_224430952092.png,0.0027192930951522366
images\20240618_224431468879.png,0.012432142396946715
images\20240618_224432053240.png,0.03923683082371543
images\20240618_224432690027.png,0.052569186594008735
images\20240618_224433339056.png,0.045367611792387234
images\20240618_224433969445.png,0.08121630551050925
images\20240618_224434533895.png,0.014827774629081776
images\20240618_224435195504.png,-0.016695644670713758
images\20240618_224435858375.png,-0.014573908294641945
images\20240618_224436509521.png,0.015947546506259107
images\20240618_224437080477.png,-0.015928401803982785
images\20240618_224437608067.png,-0.010807071431077456
images\20240618_224438126048.png,-0.01560998292455777
images\20240618_224438712736.png,0.008547823241370066
images\20240618_224439378166.png,-0.017911373576801278
images\20240618_224439992460.png,-0.01669378806668719
images\20240618_224440599335.png,-0.02253563907549334
images\20240618_224441127941.png,0.003209943153460472
images\20240618_224441646641.png,0.002549597753190422
images\20240618_224442270934.png,0.011483678036643824
images\20240618_224442920913.png,0.020655248423033703
images\20240618_224443523475.png,0.008571749846535462
images\20240618_224444027727.png,0.009976515844798197
images\20240618_224444542169.png,0.008948086011553757
images\20240618_224445176356.png,0.007546594878703264
images\20240618_224445814878.png,0.011246736838364494
images\20240618_224446429114.png,0.03277115321271023
images\20240618_224447039219.png,0.01663163160905366
images\20240618_224447561415.png,0.020223870173843417
images\20240618_224448065365.png,0.012481199973009609
images\20240618_224448713919.png,0.011479510775968555
images\20240618_224449228330.png,0.01788599396034719
images\20240618_224449739533.png,-0.014357579335144408
images\20240618_224450388853.png,-0.017483728121486394
images\20240618_224450980880.png,0.024410070236379366
images\20240618_224451629715.png,0.0006087412830111694
images\20240618_224452165086.png,0.006324787389948815
images\20240618_224452676581.png,0.011326746893472602
images\20240618_224453311849.png,-0.0015662419404722382
images\20240618_224453871349.png,0.025204595847263082
images\20240618_224454527388.png,0.009335730974271716
images\20240618_224455035823.png,0.008640476492834913
images\20240618_224455537375.png,0.004712279527473401
images\20240618_224456161900.png,0.0650386962567428
images\20240618_224456726384.png,0.03531684806419723
images\20240618_224457252100.png,0.05027832496816912
images\20240618_224457768304.png,0.007362711033195004
images\20240618_224458369417.png,0.009681345484484195
images\20240618_224458989840.png,0.029233818505728298
images\20240618_224459598131.png,0.018511189003521437
images\20240618_224500238522.png,0.009809155221828004
images\20240618_224500885048.png,0.01711211288130689
images\20240618_224501550936.png,0.05810684659704972
images\20240618_224502164799.png,-0.012875989901972019
images\20240618_224502799324.png,0.007723010615822472
images\20240618_224503317201.png,0.026459832274911235
images\20240618_224503823886.png,0.013360580899169779
images\20240618_224504426182.png,-0.013980342870673656
images\20240618_224505036898.png,-0.031043925791534376
images\20240618_224505682343.png,-0.01562048468735665
images\20240618_224506191907.png,-0.0192105977767694
images\20240618_224506708351.png,-0.01126647514336444
images\20240618_224507320460.png,-0.024619337123368175
images\20240618_224507986138.png,-0.01945504216519664
images\20240618_224508581769.png,-0.013828706239278711
images\20240618_224509083716.png,-0.009709202513305308
images\20240618_224509602743.png,0.006105384879061006
images\20240618_224510251224.png,0.005444707278347484
images\20240618_224510885456.png,0.00710507584946128
images\20240618_224511511652.png,0.04202652115886354
images\20240618_224512157687.png,0.0032983383270768223
images\20240618_224512795208.png,0.006010553760121091
images\20240618_224513402685.png,0.028712733925223048
images\20240618_224514060460.png,0.02744586358655455
images\20240618_224514710822.png,0.043040699415616286
images\20240618_224515316921.png,0.050249113121351344
images\20240618_224515937319.png,0.030620069456961118
images\20240618_224516588438.png,0.04439501545581669
images\20240618_224517218652.png,0.04323601912930631
images\20240618_224517729594.png,0.060030347609344926
images\20240618_224518234229.png,0.03915346280856767
images\20240618_224518738385.png,0.06503356588117
images\20240618_224519261966.png,0.06083985447647194
images\20240618_224519806835.png,0.048066377051179957
images\20240618_224520427509.png,0.06025626166036261
images\20240618_224520934964.png,0.0477165606348978
images\20240618_224521454958.png,0.04398010489527955
images\20240618_224522098428.png,0.05195023886140154
images\20240618_224522738107.png,0.08371780546380982
images\20240618_224523365040.png,0.07331394221516209
images\20240618_224524002141.png,0.06591803965873946
images\20240618_224524626938.png,0.05277678025141978
images\20240618_224525270785.png,0.035048534760237615
images\20240618_224525786616.png,0.08165491951230003
images\20240618_224526310293.png,0.06170952295589983
images\20240618_224526981640.png,0.05792125059639332
images\20240618_224527551627.png,0.08519631870067022
images\20240618_224528061220.png,0.10839878556003467
images\20240618_224528586917.png,0.0860818352786672
images\20240618_224529189303.png,0.1134424665285847
images\20240618_224529847612.png,0.09029647949135229
images\20240618_224530508386.png,0.035799390849595235
images\20240618_224531076781.png,0.06476941547374909
images\20240618_224531582876.png,0.06664831989363378
images\20240618_224532109442.png,0.04583942546116045
images\20240618_224532713362.png,0.07446575446905722
images\20240618_224533362600.png,0.10866975853947405
images\20240618_224533997572.png,0.07333922293802726
images\20240618_224534629125.png,0.09574503711260543
images\20240618_224535274738.png,0.07047831168927449
images\20240618_224535933405.png,0.05720330833606676
images\20240618_224536569280.png,0.05371662471896926
images\20240618_224537184948.png,0.08841082376637112
images\20240618_224537695252.png,0.059705920119312125
images\20240618_224538229154.png,0.07472404950620391
images\20240618_224538859872.png,0.07590907154194565
images\20240618_224539515648.png,0.09217206235177673
images\20240618_224540151309.png,0.05314650144336838
images\20240618_224540810440.png,0.09734939207672165
images\20240618_224541396497.png,0.07126968360308716
images\20240618_224541897147.png,0.07389968247120038
images\20240618_224542399779.png,0.11915345161550772
images\20240618_224543009931.png,0.09446913616657907
images\20240618_224543510161.png,0.05176019349003252
images\20240618_224544015914.png,0.07308940850457886
images\20240618_224544638190.png,0.029348897521387772
images\20240618_224545251526.png,0.04576859328986294
images\20240618_224545853222.png,0.038029314988253675
images\20240618_224546512361.png,0.01383166246345148
images\20240618_224547013649.png,0.02590310953591399
images\20240618_224547534272.png,0.024552389138945398
images\20240618_224548087672.png,-0.017756691680215278
images\20240618_224548609833.png,0.006017223714382878
images\20240618_224549264401.png,0.00019961807535789214
images\20240618_224549830469.png,0.004018161058056679
images\20240618_224550480011.png,0.009323847619143857
images\20240618_224551122605.png,-0.028635172383195153
images\20240618_224551759546.png,-0.0337006901849989
images\20240618_224552388344.png,-0.03511795146756376
images\20240618_224552897567.png,-0.029770649695593173
images\20240618_224553412072.png,-0.03343121410230252
images\20240618_224554032506.png,-0.012595769380657542
images\20240618_224554678116.png,-0.012954607925301384
images\20240618_224555330314.png,-0.024947345877284803
images\20240618_224555910990.png,-0.011734390589602376
images\20240618_224556564047.png,-0.0448033424228426
images\20240618_224557238212.png,0.01088301744523878
images\20240618_224557796496.png,0.019662952121005987
images\20240618_224558311270.png,0.01528093190092962
images\20240618_224558826134.png,-0.031231818659288334
images\20240618_224559465440.png,0.020349559184025454
images\20240618_224600148456.png,-0.0014483184490633341
images\20240618_224600730639.png,0.02436655732993416
images\20240618_224601375298.png,-0.016871717153004027
images\20240618_224602030028.png,-0.029588533243669973
images\20240618_224602555339.png,0.030669779460133394
images\20240618_224603061684.png,0.0045364933039661205
images\20240618_224603682898.png,-0.0010182087757664591
images\20240618_224604315585.png,0.004404055753691705
images\20240618_224604928887.png,-0.004478698922791495
images\20240618_224605543717.png,-0.010440853345134948
images\20240618_224606197014.png,0.005649078464119273
images\20240618_224606847492.png,-0.032407126473496875
images\20240618_224607491136.png,-0.02314041293876141
images\20240618_224608081947.png,0.007105824883861598
images\20240618_224608730388.png,-0.039675483640248255
images\20240618_224609381020.png,-0.060788967660948115
images\20240618_224610016896.png,-0.0664815462955067
images\20240618_224610607171.png,-0.02963047152555639
images\20240618_224611232377.png,-0.06041924456610576
images\20240618_224611773864.png,-0.060920735577433355
images\20240618_224612338707.png,-0.03849709172649054
images\20240618_224612875669.png,-0.06366667776108123
images\20240618_224613410333.png,-0.05382475960570856
images\20240618_224613934608.png,-0.034743530219323956
images\20240618_224614501018.png,-0.05622194833629368
images\20240618_224615023152.png,-0.031163928191080055
images\20240618_224615526232.png,-0.04958485628906434
images\20240618_224616120474.png,-0.05774231130723268
images\20240618_224616780807.png,-0.05110543869367314
images\20240618_224617372873.png,-0.061029949590429435
images\20240618_224618001923.png,-0.03398359740823347
images\20240618_224618516121.png,-0.014308991026542449
images\20240618_224619032540.png,-0.005812580288915494
images\20240618_224619627083.png,-0.01072405463277156
images\20240618_224620255730.png,-0.02946892153188283
images\20240618_224620911485.png,-0.022929409738034152
images\20240618_224621540225.png,-0.018746422673246443
images\20240618_224622115625.png,-0.028585672150033947
images\20240618_224622770276.png,-0.026997798204905523
images\20240618_224623276120.png,-0.021713736902254793
images\20240618_224623777744.png,-0.009419047635749075
images\20240618_224624434187.png,-0.01363988778888281
images\20240618_224625080830.png,-0.014609146590964617
images\20240618_224625671547.png,-0.037626547258498275
images\20240618_224626175521.png,-0.033496581259485333
images\20240618_224626678412.png,-0.011570817031682596
images\20240618_224627271385.png,-0.0202465719120142
images\20240618_224627929702.png,0.026266173317390666
images\20240618_224628569979.png,0.016901366013048674
images\20240618_224629106224.png,0.01942400171613567
images\20240618_224629621234.png,-0.0035537364737197197
images\20240618_224630247977.png,-0.009781588700289334
images\20240618_224630881170.png,-0.016586017679432012
images\20240618_224631518733.png,0.020747634819723363
images\20240618_224632109368.png,0.0011758187941332183
images\20240618_224632746927.png,0.017617409789981532
images\20240618_224633271262.png,0.05399870896297483
images\20240618_224633819719.png,0.013421602128675953
images\20240618_224634371675.png,0.03078919637666342
images\20240618_224634879632.png,0.06389515959353112
images\20240618_224635387869.png,0.025690927094384582
images\20240618_224635980293.png,0.05735997653876161
images\20240618_224636523171.png,0.031231698045924194
images\20240618_224637053501.png,0.0826268439498971
images\20240618_224637683895.png,0.044001435906387484
images\20240618_224638290202.png,0.03670700818515555
images\20240618_224638876466.png,0.049472678074177254
images\20240618_224639527158.png,0.044122070406654404
images\20240618_224640180120.png,0.047915666957685565
images\20240618_224640698862.png,0.07639366699179222
images\20240618_224641219157.png,0.08406651514895908
images\20240618_224641806278.png,0.06121048549105321
images\20240618_224642312062.png,0.03518020474397627
images\20240618_224642832331.png,0.05632059096831792
images\20240618_224643432223.png,0.04136324205119053
images\20240618_224644089767.png,0.038220427577306225
images\20240618_224644653088.png,0.05510614305557978
images\20240618_224645170233.png,0.043413315323227133
images\20240618_224645725377.png,0.03831278372103756
images\20240618_224646267494.png,0.04832627350043141
images\20240618_224646795491.png,0.07315426322833139
images\20240618_224647354742.png,0.050010571078629135
images\20240618_224647874479.png,0.03509594272377749
images\20240618_224648520812.png,0.05148686839425199
images\20240618_224649136015.png,0.03781633631542215
images\20240618_224649767016.png,0.03173247181432658
images\20240618_224650401652.png,0.04508406688719857
images\20240618_224651057464.png,0.029287960578246203
images\20240618_224651590284.png,0.027761852465442417
images\20240618_224652117498.png,0.028923582358685154
images\20240618_224652711430.png,0.022525165793269228
images\20240618_224653351037.png,0.029628389795271187
images\20240618_224653920544.png,0.03683822814854257
images\20240618_224654442019.png,0.03902747916611826
images\20240618_224654947499.png,0.029586579627915166
images\20240618_224655591933.png,0.023266726357236856
images\20240618_224656158883.png,0.034356412664946746
images\20240618_224656808041.png,0.022267266054737913
images\20240618_224657343909.png,0.017631858002043473
images\20240618_224657895021.png,0.02285061814384517
images\20240618_224658451235.png,0.016103229852640736
images\20240618_224658962860.png,0.030834478695701245
images\20240618_224659468490.png,0.02527098037862648
images\20240618_224700093819.png,0.04026262154734528
images\20240618_224700738524.png,0.017731276202335413
images\20240618_224701358951.png,0.013534482122386143
images\20240618_224701867143.png,0.03402751599281548
images\20240618_224702402516.png,0.017400476706202452
images\20240618_224703058235.png,0.026655836957634113
images\20240618_224703640654.png,0.03091516053265659
images\20240618_224704285332.png,0.041012849257805066
images\20240618_224704950063.png,0.02781120440900449
images\20240618_224705523695.png,0.024838430300563943
images\20240618_224706171309.png,0.05595990579138546
images\20240618_224706845412.png,0.04222000095098278
images\20240618_224707419248.png,0.03647656271635365
images\20240618_224708058858.png,0.04865011483314328
images\20240618_224708600633.png,0.01060421182913826
images\20240618_224709114051.png,0.01343904037356337
images\20240618_224709743947.png,0.02552290137273497
images\20240618_224710394023.png,0.011858969921291365
images\20240618_224710963972.png,0.06313303959028559
images\20240618_224711603523.png,0.039379004303185215
images\20240618_224712126800.png,0.02660954894696786
images\20240618_224712642132.png,0.04385968070360735
images\20240618_224713265006.png,0.024911788556784224
images\20240618_224713923117.png,0.05557566078081115
images\20240618_224714592051.png,0.032223107598183406
images\20240618_224715094421.png,0.026645953958023837
images\20240618_224715619144.png,0.026173839873735342
images\20240618_224716278142.png,0.02383600348046753
images\20240618_224716902718.png,0.04238303182111446
images\20240618_224717437250.png,0.0641540503958617
images\20240618_224717954758.png,0.031342273677469557
images\20240618_224718524483.png,0.042760490414506844
images\20240618_224719028759.png,0.03360388474191186
images\20240618_224719540431.png,0.044474280862319464
images\20240618_224720152340.png,0.03245970523028243
images\20240618_224720825888.png,0.019087202753170208
images\20240618_224721399900.png,0.03183834063909787
images\20240618_224721937538.png,0.014400735793999394
images\20240618_224722470750.png,0.04969585318529907
images\20240618_224723055444.png,0.03402749616939627
images\20240618_224723656066.png,0.010926521478685294
images\20240618_224724296553.png,0.01945275023269867
images\20240618_224724840174.png,0.013515029143246943
images\20240618_224725372052.png,0.032236311213895676
images\20240618_224725972694.png,0.038731578729571996
images\20240618_224726595957.png,0.04602426627034318
images\20240618_224727207516.png,0.06499635795880587
images\20240618_224727728964.png,0.0473595240857667
images\20240618_224728264249.png,0.03153565548674482
images\20240618_224728893767.png,0.05375817537092191
images\20240618_224729423607.png,0.008793770137205843
images\20240618_224729947879.png,0.031099729047377712
images\20240618_224730527233.png,0.008923990701398198
images\20240618_224731158617.png,0.0244119576273375
images\20240618_224731815055.png,0.032390427213463566
images\20240618_224732393470.png,0.06541283516658919
images\20240618_224733049331.png,0.03405523349741472
images\20240618_224733576823.png,0.0451665112114208
images\20240618_224734085994.png,0.027462206464197347
images\20240618_224734737685.png,0.018673968601682064
images\20240618_224735328577.png,0.0298113988770077
images\20240618_224735840375.png,0.027594445034636487
images\20240618_224736366110.png,0.02359822050131433
images\20240618_224736986556.png,0.02286432437474735
images\20240618_224737585456.png,0.031201489646979767
images\20240618_224738161007.png,0.024313603665538364
images\20240618_224738800436.png,0.0319304319284785
images\20240618_224739430387.png,0.021636868844097202
images\20240618_224740098608.png,0.013684013107476826
images\20240618_224740683943.png,0.009112751464725592
images\20240618_224741215113.png,-0.001839329556605948
images\20240618_224741732107.png,0.016527100707263372
images\20240618_224742352572.png,-0.01313390802917126
images\20240618_224743018005.png,0.023906157464950575
images\20240618_224743607516.png,-0.00716649994954354
images\20240618_224744221639.png,-0.01014289471523073
images\20240618_224744763104.png,0.01617341221971708
images\20240618_224745309916.png,0.03040973567117905
images\20240618_224745881289.png,-0.011260424927012111
images\20240618_224746507830.png,-0.014220771841081654
images\20240618_224747031872.png,0.004173809150422656
images\20240618_224747555568.png,-0.004425308449996887
images\20240618_224748135864.png,0.008274321877241673
images\20240618_224748772382.png,-0.012823318200840192
images\20240618_224749322800.png,-0.004866304723315564
images\20240618_224749858212.png,-0.04247652115045036
images\20240618_224750429681.png,-0.02372359920982657
images\20240618_224750933724.png,0.010970773155454805
images\20240618_224751453769.png,0.008873543609532212
images\20240618_224752066902.png,-0.0015346746894592369
images\20240618_224752677880.png,0.04137112029473623
images\20240618_224753329629.png,0.011561401354098026
images\20240618_224753948791.png,0.023966962128167246
images\20240618_224754471941.png,0.020835808850993055
images\20240618_224754997375.png,0.01253367750283843
images\20240618_224755661602.png,-0.00688821136016897
images\20240618_224756285065.png,0.005961759605764678
images\20240618_224756871367.png,0.02297200979112052
images\20240618_224757379906.png,0.01745135164303229
images\20240618_224757895331.png,-0.005472725336081956
images\20240618_224758526613.png,0.00401813004970796
images\20240618_224759198959.png,0.015141968601125124
images\20240618_224759793337.png,0.009190569414475958
images\20240618_224800430183.png,0.018426146663110637
images\20240618_224800933055.png,0.07061745192133494
images\20240618_224801468067.png,-0.008915687290872906
images\20240618_224802095412.png,0.0687311492336718
images\20240618_224802726120.png,0.018379867266393048
images\20240618_224803359418.png,0.024590634818034415
images\20240618_224803879989.png,0.007327595612369467
images\20240618_224804464969.png,-0.018892199384658477
images\20240618_224804988074.png,0.0014147097554491107
images\20240618_224805500842.png,0.011245350537250174
images\20240618_224806015801.png,0.00855866582524002
images\20240618_224806624332.png,0.07820610425776554
images\20240618_224807210465.png,0.051227213888622315
images\20240618_224807841116.png,0.05124688922409875
images\20240618_224808519462.png,0.09133467075208232
images\20240618_224809167443.png,0.050652351632899065
images\20240618_224809793801.png,0.024115048873764172
images\20240618_224810312746.png,0.046039368235838055
images\20240618_224810818583.png,0.03341180135163511
images\20240618_224811467012.png,0.03132367123204189
images\20240618_224812056390.png,0.03761645316540822
images\20240618_224812695059.png,-0.012384293773089833
images\20240618_224813370991.png,0.03868200603431272
images\20240618_224813968957.png,0.012269008575140837
images\20240618_224814492210.png,0.04866814710198739
images\20240618_224815002816.png,0.00707069474882657
images\20240618_224815574140.png,0.05299109712751864
images\20240618_224816076606.png,-0.0005778415148290228
images\20240618_224816615186.png,0.03176989234704853
images\20240618_224817232591.png,0.021918677760740916
images\20240618_224817872834.png,-0.02183831187888228
images\20240618_224818478543.png,0.005911490510948572
images\20240618_224819029437.png,-0.005614157538345955
images\20240618_224819536662.png,0.019340116446189003
images\20240618_224820150558.png,0.028643036762114927
images\20240618_224820827786.png,0.023518121363022948
images\20240618_224821464060.png,0.00788309293669616
images\20240618_224822127414.png,0.03152187119790432
images\20240618_224822701567.png,0.033448347008939464
images\20240618_224823342938.png,0.020194341410365087
images\20240618_224824010498.png,0.02810698845061707
images\20240618_224824676050.png,0.01443891877394477
images\20240618_224825321785.png,0.028692373695592112
images\20240618_224825944666.png,0.0236842954193581
images\20240618_224826605136.png,0.02848151726400926
images\20240618_224827182997.png,0.01573984447854349
images\20240618_224827705803.png,0.015863805868796384
images\20240618_224828234037.png,7.252334298674179e-05
images\20240618_224828923456.png,-0.009468632449402175
images\20240618_224829564481.png,-0.006790642002824782
images\20240618_224830229908.png,-0.019581211037699248
images\20240618_224830881797.png,0.01904942693485273
images\20240618_224831478787.png,0.015495910694021276
images\20240618_224832136050.png,-0.013216053008146336
images\20240618_224832654985.png,-0.016132951861144936
images\20240618_224833182593.png,0.003679337095948486
images\20240618_224833798900.png,0.021116496663017053
images\20240618_224834420265.png,0.0378894849664877
images\20240618_224834920359.png,0.03093303616646086
images\20240618_224835458754.png,0.010940163869384104
images\20240618_224836033504.png,0.0068467432357154
images\20240618_224836559082.png,-0.002060922466055149
images\20240618_224837087059.png,-0.01147359405459243
images\20240618_224837699258.png,0.007256108434223668
images\20240618_224838212070.png,-0.0015392231806812598
images\20240618_224838721756.png,-0.014270396560032674
images\20240618_224839333986.png,0.011261132617862005
images\20240618_224840017663.png,-0.04231866793440082
images\20240618_224840582292.png,-0.009158396779570794
images\20240618_224841101934.png,-0.010279278863718279
images\20240618_224841629286.png,0.009833231452109212
images\20240618_224842231030.png,0.007095645036827014
images\20240618_224842753691.png,-0.001621405138415169
images\20240618_224843267193.png,-0.000752013988243249
images\20240618_224843880140.png,-0.010891696419130374
images\20240618_224844400274.png,-0.021108168284266978
images\20240618_224844901499.png,0.018678955961788642
images\20240618_224845486558.png,0.01842052202121922
images\20240618_224846068770.png,0.0069496492724017605
images\20240618_224846721741.png,0.01764942056390898
images\20240618_224847387902.png,0.009603532142760534
images\20240618_224847992379.png,0.01009174583389279
images\20240618_224848526225.png,-0.0018886317533915549
images\20240618_224849067804.png,0.023073604064471943
images\20240618_224849668122.png,-0.007574338720805773
images\20240618_224850190128.png,0.0078021167790923674
images\20240618_224850724781.png,0.023553087314791114
images\20240618_224851345338.png,0.04644253241512385
images\20240618_224851990073.png,-0.001254168918566246
images\20240618_224852657722.png,0.015594497745403195
images\20240618_224853262169.png,0.03437695732674409
images\20240618_224853764290.png,0.01665394374750174
images\20240618_224854296298.png,0.006524159069982448
images\20240618_224854938213.png,0.017459961195472044
images\20240618_224855459480.png,-0.0008778538968896475
images\20240618_224856025905.png,-0.0043009917494513114
images\20240618_224856545653.png,0.02288047301354604
images\20240618_224857046139.png,0.009040135539684377
images\20240618_224857556337.png,-7.288478860915419e-05
images\20240618_224858171570.png,0.056053096092819055
images\20240618_224858779718.png,0.034195106376241784
images\20240618_224859285196.png,0.04911941288461232
images\20240618_224859801983.png,0.030599163223721186
images\20240618_224900416230.png,0.035306422072690156
images\20240618_224900926511.png,0.0166382660177067
images\20240618_224901430617.png,0.016301660501836457
images\20240618_224902049747.png,0.07410616883639135
images\20240618_224902668219.png,0.06341496561160881
images\20240618_224903289308.png,0.03911612339659049
images\20240618_224903824199.png,0.02095628921563163
images\20240618_224904332895.png,0.06890592914356873
images\20240618_224904944396.png,0.02062956256665627
images\20240618_224905617530.png,0.016664422526233864
images\20240618_224906201064.png,-0.017698440846883184
images\20240618_224906845081.png,0.04527145353464602
images\20240618_224907488537.png,0.024949571980979794
images\20240618_224908166925.png,0.0017034353667232023
images\20240618_224908729360.png,0.02472176631262123
images\20240618_224909404164.png,0.02113368665420477
images\20240618_224910025071.png,0.004067244388777261
images\20240618_224910616063.png,-0.011629464724770599
images\20240618_224911122723.png,-0.0021277910421341455
images\20240618_224911634050.png,-0.013159508933399493
images\20240618_224912235981.png,-0.0007876908585430641
images\20240618_224912908990.png,0.03505000061177096
images\20240618_224913502229.png,0.03114119472353468
images\20240618_224914036324.png,0.036253251362741136
images\20240618_224914542789.png,0.018637051352126153
images\20240618_224915161253.png,0.019764531144701718
images\20240618_224915661396.png,0.03161391449692427
images\20240618_224916196047.png,-0.008613811963739391
images\20240618_224916784982.png,0.01928321899852915
images\20240618_224917363466.png,0.023413198924771655
images\20240618_224917871004.png,0.03311772624221919
images\20240618_224918409100.png,0.030189263427591935
images\20240618_224918979519.png,0.01829027181902737
images\20240618_224919615016.png,0.04412734335304228
images\20240618_224920249119.png,0.06086374115629069
images\20240618_224920852115.png,0.05464825442099792
images\20240618_224921474781.png,0.035677318660120395
images\20240618_224921983292.png,0.002250542265756007
images\20240618_224922485248.png,0.013546559007188139
images\20240618_224923112965.png,0.023213146760204837
images\20240618_224923757061.png,0.039952996004933135
images\20240618_224924424115.png,0.05484888945016406
